path,x,y
images_224/ART002-E-10000.jpg,8.328439712524414,7.133636951446533
images_224/ART002-E-10001.jpg,7.964662075042725,5.71400260925293
images_224/ART002-E-10002.jpg,8.208115577697754,7.591836452484131
images_224/ART002-E-10003.jpg,8.443964958190918,7.247843265533447
images_224/ART002-E-10004.jpg,8.05750560760498,5.717630386352539
images_224/ART002-E-10005.jpg,8.341510772705078,7.752130031585693
images_224/ART002-E-10006.jpg,9.506075859069824,8.820838928222656
images_224/ART002-E-10007.jpg,8.162638664245605,5.827300071716309
images_224/ART002-E-10008.jpg,9.488509178161621,8.862693786621094
images_224/ART002-E-10009.jpg,9.61417293548584,8.869502067565918
images_224/ART002-E-10010.jpg,8.074959754943848,5.787718296051025
images_224/ART002-E-10011.jpg,9.651257514953613,8.999321937561035
images_224/ART002-E-10012.jpg,9.491649627685547,8.658177375793457
images_224/ART002-E-10013.jpg,8.049960136413574,5.705898761749268
images_224/ART002-E-10014.jpg,9.647295951843262,8.920159339904785
images_224/ART002-E-10015.jpg,9.917043685913086,9.552698135375977
images_224/ART002-E-10016.jpg,8.075160026550293,5.685760974884033
images_224/ART002-E-10017.jpg,9.813409805297852,9.187602043151855
images_224/ART002-E-10018.jpg,9.969436645507812,9.729692459106445
images_224/ART002-E-10019.jpg,10.91343879699707,11.853625297546387
images_224/ART002-E-10020.jpg,9.892244338989258,9.429612159729004
images_224/ART002-E-10021.jpg,10.053796768188477,9.909441947937012
images_224/ART002-E-10022.jpg,10.933060646057129,11.898797988891602
images_224/ART002-E-10023.jpg,9.922669410705566,9.716495513916016
images_224/ART002-E-10024.jpg,10.108474731445312,10.056013107299805
images_224/ART002-E-10025.jpg,10.993422508239746,11.996016502380371
images_224/ART002-E-10026.jpg,10.078436851501465,9.72794246673584
images_224/ART002-E-10027.jpg,10.009319305419922,10.119807243347168
images_224/ART002-E-10028.jpg,11.025753021240234,11.696030616760254
images_224/ART002-E-10029.jpg,9.945928573608398,9.788655281066895
images_224/ART002-E-10030.jpg,12.025582313537598,5.100809574127197
images_224/ART002-E-10031.jpg,10.970573425292969,3.378289222717285
images_224/ART002-E-10032.jpg,11.775822639465332,5.861396312713623
images_224/ART002-E-10033.jpg,12.129659652709961,5.14445161819458
images_224/ART002-E-10034.jpg,10.938277244567871,3.535996913909912
images_224/ART002-E-10035.jpg,11.755331039428711,6.252621650695801
images_224/ART002-E-10036.jpg,11.999041557312012,5.07902717590332
images_224/ART002-E-10037.jpg,10.971275329589844,3.758091688156128
images_224/ART002-E-10038.jpg,11.68468952178955,6.189783096313477
images_224/ART002-E-10039.jpg,11.776118278503418,4.950747966766357
images_224/ART002-E-10040.jpg,10.883539199829102,3.622194766998291
images_224/ART002-E-10041.jpg,11.743644714355469,5.99818229675293
images_224/ART002-E-10042.jpg,12.06592845916748,5.153810977935791
images_224/ART002-E-10043.jpg,10.79305648803711,3.6771113872528076
images_224/ART002-E-10044.jpg,11.635562896728516,6.289845943450928
images_224/ART002-E-10045.jpg,11.83753490447998,5.07742977142334
images_224/ART002-E-10046.jpg,10.825904846191406,3.9144129753112793
images_224/ART002-E-10047.jpg,11.778573036193848,6.631582260131836
images_224/ART002-E-10048.jpg,11.667262077331543,6.005291938781738
images_224/ART002-E-10049.jpg,10.719921112060547,4.049737453460693
images_224/ART002-E-10050.jpg,11.636825561523438,6.6773834228515625
images_224/ART002-E-10051.jpg,7.6783647537231445,-9.0421142578125
images_224/ART002-E-10052.jpg,16.66548728942871,2.048454523086548
images_224/ART002-E-10053.jpg,16.65418243408203,2.0905542373657227
images_224/ART002-E-10054.jpg,16.653636932373047,2.0419399738311768
images_224/ART002-E-10055.jpg,16.662067413330078,2.047407627105713
images_224/ART002-E-10056.jpg,16.65513038635254,2.0728859901428223
images_224/ART002-E-10057.jpg,16.687721252441406,2.0308268070220947
images_224/ART002-E-10058.jpg,16.69192123413086,2.0481319427490234
images_224/ART002-E-10059.jpg,16.68047523498535,2.031703472137451
images_224/ART002-E-10060.jpg,16.708511352539062,2.017265558242798
images_224/ART002-E-10061.jpg,16.646360397338867,2.0579776763916016
images_224/ART002-E-10062.jpg,16.625043869018555,2.069624423980713
images_224/ART002-E-10063.jpg,16.738622665405273,2.0072126388549805
images_224/ART002-E-10064.jpg,16.727556228637695,1.9691932201385498
images_224/ART002-E-10065.jpg,16.68453025817871,2.0248897075653076
images_224/ART002-E-10066.jpg,16.809629440307617,1.9560250043869019
images_224/ART002-E-10067.jpg,16.94723129272461,1.867878794670105
images_224/ART002-E-10068.jpg,16.73081398010254,2.0075607299804688
images_224/ART002-E-10069.jpg,16.80341339111328,1.9442832469940186
images_224/ART002-E-10070.jpg,16.724393844604492,1.9945812225341797
images_224/ART002-E-10071.jpg,16.977413177490234,1.8221112489700317
images_224/ART002-E-10072.jpg,16.995288848876953,1.791905164718628
images_224/ART002-E-10073.jpg,16.958364486694336,1.8263254165649414
images_224/ART002-E-10074.jpg,16.958572387695312,1.8269788026809692
images_224/ART002-E-10075.jpg,16.9311466217041,1.8216179609298706
images_224/ART002-E-10076.jpg,16.929527282714844,1.8391835689544678
images_224/ART002-E-10077.jpg,16.929256439208984,1.8405357599258423
images_224/ART002-E-10078.jpg,17.052978515625,1.7609449625015259
images_224/ART002-E-10079.jpg,17.034387588500977,1.7698334455490112
images_224/ART002-E-10080.jpg,17.074020385742188,1.7374743223190308
images_224/ART002-E-10081.jpg,17.12852668762207,1.7897650003433228
images_224/ART002-E-10082.jpg,17.076156616210938,1.6913020610809326
images_224/ART002-E-10083.jpg,17.089696884155273,1.7186877727508545
images_224/ART002-E-10084.jpg,17.10745620727539,1.7201396226882935
images_224/ART002-E-10085.jpg,17.075515747070312,1.7151744365692139
images_224/ART002-E-10086.jpg,17.0771541595459,1.7442994117736816
images_224/ART002-E-10087.jpg,17.14503288269043,1.6944280862808228
images_224/ART002-E-10088.jpg,17.08872413635254,1.7231931686401367
images_224/ART002-E-10089.jpg,17.093456268310547,1.7130597829818726
images_224/ART002-E-10090.jpg,17.11898422241211,1.7298989295959473
images_224/ART002-E-10091.jpg,17.095666885375977,1.72736656665802
images_224/ART002-E-10092.jpg,17.073833465576172,1.714890480041504
images_224/ART002-E-10093.jpg,17.08662986755371,1.7446205615997314
images_224/ART002-E-10094.jpg,17.094512939453125,1.7081536054611206
images_224/ART002-E-10095.jpg,17.039701461791992,1.764208197593689
images_224/ART002-E-10096.jpg,17.077138900756836,1.7377668619155884
images_224/ART002-E-10097.jpg,17.09941291809082,1.7564947605133057
images_224/ART002-E-10098.jpg,17.09701156616211,1.7447361946105957
images_224/ART002-E-10099.jpg,17.176450729370117,1.7339638471603394
images_224/ART002-E-10100.jpg,17.077762603759766,1.7409576177597046
images_224/ART002-E-10101.jpg,17.058650970458984,1.6904916763305664
images_224/ART002-E-10102.jpg,17.13371467590332,1.7031726837158203
images_224/ART002-E-10103.jpg,17.09644889831543,1.7519899606704712
images_224/ART002-E-10104.jpg,17.066028594970703,1.7737054824829102
images_224/ART002-E-10105.jpg,17.184770584106445,1.8549737930297852
images_224/ART002-E-10106.jpg,17.125885009765625,1.7391846179962158
images_224/ART002-E-10107.jpg,17.147809982299805,1.7891721725463867
images_224/ART002-E-10108.jpg,17.11871910095215,1.7789267301559448
images_224/ART002-E-10109.jpg,17.138809204101562,1.749786615371704
images_224/ART002-E-10110.jpg,17.15192222595215,1.770910382270813
images_224/ART002-E-10111.jpg,17.19308853149414,1.7904847860336304
images_224/ART002-E-10112.jpg,17.172588348388672,1.8085887432098389
images_224/ART002-E-10113.jpg,17.120180130004883,1.7430473566055298
images_224/ART002-E-10114.jpg,17.095613479614258,1.783464789390564
images_224/ART002-E-10115.jpg,17.267885208129883,1.9368805885314941
